inner_id,num_rating,avg_rating,avg_rating_q,beta,access_type,access,log_access
7593,2,5.151266046420685,"(4.807, 9.624]",2.0,baseline,6.189343317079616e-05,-4.208355426730694
7648,4,3.5597431856935233,"(3.316, 4.145]",2.0,baseline,3.217110300032909e-05,-4.4925340488666174
7656,2,6.810632091149003,"(4.807, 9.624]",2.0,baseline,0.00012370803683781062,-3.907602085003594
7679,1,1.0986122886681098,"(0.692, 3.316]",2.0,baseline,2.4425831032910527e-06,-5.612150651483596
7690,1,5.575949103146316,"(4.807, 9.624]",2.0,baseline,6.573114580490062e-05,-4.182228797167244
7725,1,2.70805020110221,"(0.692, 3.316]",2.0,baseline,5.605329623010718e-06,-5.251398843506922
7743,6,3.471850058291332,"(3.316, 4.145]",2.0,baseline,2.0506277175632577e-05,-4.688113176727326
7745,1,4.2626798770413155,"(4.145, 4.807]",2.0,baseline,3.26843203957498e-05,-4.485660540878397
7790,5,5.1776433507400785,"(4.807, 9.624]",2.0,baseline,0.00022979312710549722,-3.63866296478957
7823,8,3.4104618402261364,"(3.316, 4.145]",2.0,baseline,2.846838716832214e-05,-4.54563713642659
7834,1,0.6931471805599453,"(0.692, 3.316]",2.0,baseline,2.3008289525344537e-06,-5.638115666308147
7855,1,3.044522437723423,"(0.692, 3.316]",2.0,baseline,5.129563757571315e-06,-5.289919567780096
7858,2,3.0879336350528805,"(0.692, 3.316]",2.0,baseline,1.575923537287797e-05,-4.802464858001011
7952,1,1.0986122886681098,"(0.692, 3.316]",2.0,baseline,6.584703875772693e-06,-5.181463751151646
7963,1,3.8501476017100584,"(3.316, 4.145]",2.0,baseline,2.11529831458189e-05,-4.674628376638409
8002,2,3.4121868350215427,"(3.316, 4.145]",2.0,baseline,1.3007156726137425e-05,-4.885817626812783
8107,14,4.577437800321221,"(4.145, 4.807]",2.0,baseline,6.218550702620986e-05,-4.206310820324498
8179,4,5.010753167538159,"(4.807, 9.624]",2.0,baseline,8.347679636996238e-05,-4.078434226419529
8232,1,5.683579767338681,"(4.807, 9.624]",2.0,baseline,8.769815649263747e-05,-4.057009535864174
8321,1,3.6109179126442243,"(3.316, 4.145]",2.0,baseline,6.493454482375784e-06,-5.1875241994250425
8369,1,4.564348191467836,"(4.145, 4.807]",2.0,baseline,2.4801648915571687e-05,-4.605519444531516
8489,6,4.575857815065852,"(4.145, 4.807]",2.0,baseline,6.596419686327619e-05,-4.180691720878055
8532,1,6.570882962339584,"(4.807, 9.624]",2.0,baseline,0.00027922259434870467,-3.5540494420519493
8552,1,2.5649493574615367,"(0.692, 3.316]",2.0,baseline,8.072501436155473e-06,-5.092991869046714
8605,5,4.0120677974684895,"(3.316, 4.145]",2.0,baseline,3.4062763464348375e-05,-4.467720121240341
8618,1,3.2188758248682006,"(0.692, 3.316]",2.0,baseline,6.884794439542964e-06,-5.162109022016339
8678,1,5.746203190540153,"(4.807, 9.624]",2.0,baseline,9.849020872252442e-06,-5.0066069421840105
8748,1,3.6109179126442243,"(3.316, 4.145]",2.0,baseline,2.40636005550236e-05,-4.618639390122232
8808,1,0.6931471805599453,"(0.692, 3.316]",2.0,baseline,1.9652237216155933e-06,-5.706588002269469
8912,3,5.349006871089014,"(4.807, 9.624]",2.0,baseline,5.319304669124594e-05,-4.274145134264818
8947,4,4.175837555982704,"(4.145, 4.807]",2.0,baseline,5.9013464582869515e-05,-4.2290488879020325
8958,2,1.9356005054539454,"(0.692, 3.316]",2.0,baseline,5.909278094560055e-06,-5.228465571352038
8972,1,3.258096538021482,"(0.692, 3.316]",2.0,baseline,1.424351128331264e-05,-4.846382936050982
8975,1,4.3694478524670215,"(4.145, 4.807]",2.0,baseline,1.347787918342829e-05,-4.870378440990403
8996,1,2.4849066497880004,"(0.692, 3.316]",2.0,baseline,5.4504784753541865e-06,-5.263565371102282
9022,5,3.116172889662511,"(0.692, 3.316]",2.0,baseline,4.711005889210436e-05,-4.326886352851557
9104,1,6.660575149839686,"(4.807, 9.624]",2.0,baseline,0.00020698500490508027,-3.6840611160062027
9228,6,5.133483439264471,"(4.807, 9.624]",2.0,baseline,0.00017574907779781097,-3.755106945160899
9309,1,5.771441123130016,"(4.807, 9.624]",2.0,baseline,4.336414781059131e-05,-4.362869183916675
9359,2,4.058357812409556,"(3.316, 4.145]",2.0,baseline,4.814317658329533e-05,-4.317465257495098
9492,2,3.0546237913821828,"(0.692, 3.316]",2.0,baseline,4.6888363836220337e-05,-4.3289349216501165
9526,1,3.044522437723423,"(0.692, 3.316]",2.0,baseline,6.079221189531517e-06,-5.216152054732783
9536,2,5.310675867816455,"(4.807, 9.624]",2.0,baseline,0.00012976687997191805,-3.8868361371262052
9605,4,3.4218738379354106,"(3.316, 4.145]",2.0,baseline,5.050404095800389e-05,-4.296673871474385
9627,3,4.640748709267211,"(4.145, 4.807]",2.0,baseline,0.0001348914626022169,-3.8700155363331197
9641,1,3.5553480614894135,"(3.316, 4.145]",2.0,baseline,1.823336395395237e-05,-4.739133199043194
9680,2,4.947727690419432,"(4.807, 9.624]",2.0,baseline,4.6330328011431844e-05,-4.334134625049368
9851,1,2.70805020110221,"(0.692, 3.316]",2.0,baseline,7.041783926855236e-06,-5.1523173051411755
9973,1,1.0986122886681098,"(0.692, 3.316]",2.0,baseline,1.3423778448895516e-06,-5.87212522421622
10010,3,5.218853355467804,"(4.807, 9.624]",2.0,baseline,7.600249668383639e-05,-4.1191721409007425
10048,1,2.833213344056216,"(0.692, 3.316]",2.0,baseline,7.016187866731134e-06,-5.153898790737751
10052,1,4.948759890378168,"(4.807, 9.624]",2.0,baseline,4.3782444452931214e-05,-4.358699994646048
10062,7,4.048292319454732,"(3.316, 4.145]",2.0,baseline,7.744311585157245e-05,-4.111017181914518
10116,2,4.718976958980922,"(4.145, 4.807]",2.0,baseline,6.224744710956376e-05,-4.205878455139281
10172,3,4.321172564424283,"(4.145, 4.807]",2.0,baseline,5.820895188281685e-05,-4.235010220601859
10242,3,4.402783409915923,"(4.145, 4.807]",2.0,baseline,4.277662898530937e-05,-4.36879344301748
10270,1,3.6375861597263857,"(3.316, 4.145]",2.0,baseline,1.1328258628222575e-05,-4.945836844441757
10396,1,4.59511985013459,"(4.145, 4.807]",2.0,baseline,3.8211164060278645e-05,-4.417809731815514
10399,1,4.875197323201151,"(4.807, 9.624]",2.0,baseline,4.55253676770097e-05,-4.3417465380217495
10410,5,4.555383171691611,"(4.145, 4.807]",2.0,baseline,5.268363116007528e-05,-4.2783242994195145
10416,1,4.543294782270004,"(4.145, 4.807]",2.0,baseline,2.5867083255039735e-05,-4.587252539109357
10454,2,4.505334588423557,"(4.145, 4.807]",2.0,baseline,4.764702056611023e-05,-4.321964251209348
10475,2,4.652825275890254,"(4.145, 4.807]",2.0,baseline,2.2282565338462897e-05,-4.65203481133477
10513,1,2.70805020110221,"(0.692, 3.316]",2.0,baseline,6.467125756975075e-06,-5.189288693865112
10538,2,4.968944489626731,"(4.807, 9.624]",2.0,baseline,3.688633667939764e-05,-4.433134474047323
10548,7,4.28572999019985,"(4.145, 4.807]",2.0,baseline,4.027776261426741e-05,-4.394934662032647
10550,1,2.833213344056216,"(0.692, 3.316]",2.0,baseline,6.100073522937591e-06,-5.21466493049519
10581,4,4.649011205044705,"(4.145, 4.807]",2.0,baseline,0.00011611350796958491,-3.935117254030542
10590,2,3.79314815357636,"(3.316, 4.145]",2.0,baseline,2.474939418517742e-05,-4.606435427245749
10613,1,4.875197323201151,"(4.807, 9.624]",2.0,baseline,2.071155711952066e-05,-4.683787249102961
10679,1,5.1647859739235145,"(4.807, 9.624]",2.0,baseline,3.141708522679688e-05,-4.5028341098319435
10695,1,2.302585092994046,"(0.692, 3.316]",2.0,baseline,5.1056285954799665e-06,-5.291950780757824
10749,1,4.634728988229636,"(4.145, 4.807]",2.0,baseline,3.3932584616447307e-05,-4.469383059249357
10763,2,6.133807246812385,"(4.807, 9.624]",2.0,baseline,0.00010513799737574774,-3.9782402994970223
10803,1,4.727387818712341,"(4.145, 4.807]",2.0,baseline,2.3935427420422647e-05,-4.620958812816517
10825,1,4.553876891600541,"(4.145, 4.807]",2.0,baseline,2.904946694104031e-05,-4.536861832522834
10845,2,4.87201138894255,"(4.807, 9.624]",2.0,baseline,6.013859139588775e-05,-4.2208467484363235
10867,2,5.827694052501148,"(4.807, 9.624]",2.0,baseline,4.3200248397514885e-05,-4.364513756023979
10875,2,2.04717228111105,"(0.692, 3.316]",2.0,baseline,8.204032535867577e-06,-5.085972625958506
10876,1,5.755742213586912,"(4.807, 9.624]",2.0,baseline,6.91189540009267e-05,-4.1604028427956985
10881,1,3.7612001156935624,"(3.316, 4.145]",2.0,baseline,9.900177517509227e-06,-5.004357018111186
10909,5,5.128225232866428,"(4.807, 9.624]",2.0,baseline,9.320130141031358e-05,-4.030578023360913
10996,1,6.309918278226516,"(4.807, 9.624]",2.0,baseline,8.778063593854888e-05,-4.056601277175231
11085,4,2.301959310439516,"(0.692, 3.316]",2.0,baseline,1.1903887222877978e-05,-4.924311196273481
11115,2,2.7647145437557117,"(0.692, 3.316]",2.0,baseline,2.1833315519639908e-05,-4.660880309066441
11119,1,2.3978952727983707,"(0.692, 3.316]",2.0,baseline,5.402126250074011e-06,-5.267435270376302
11156,1,5.337538079701318,"(4.807, 9.624]",2.0,baseline,4.657686157954301e-05,-4.331829778244571
11196,2,5.853587796314729,"(4.807, 9.624]",2.0,baseline,0.00011621444717743592,-3.9347398793516493
11265,1,1.6094379124341003,"(0.692, 3.316]",2.0,baseline,4.110438824221773e-06,-5.386111811027892
11327,1,5.14166355650266,"(4.807, 9.624]",2.0,baseline,8.30166924536192e-06,-5.080834573749079
11335,1,2.5649493574615367,"(0.692, 3.316]",2.0,baseline,8.035499400746942e-06,-5.094987126959277
11346,5,3.6300777959457333,"(3.316, 4.145]",2.0,baseline,2.8306988462175128e-05,-4.548106332112444
11476,1,3.2188758248682006,"(0.692, 3.316]",2.0,baseline,9.503982233798913e-06,-5.0220943842074
11519,1,1.0986122886681098,"(0.692, 3.316]",2.0,baseline,2.0320150449453495e-06,-5.69207308087997
11558,1,2.6390573296152584,"(0.692, 3.316]",2.0,baseline,8.421139280280503e-06,-5.074629149632356
11574,3,5.0375491408816435,"(4.807, 9.624]",2.0,baseline,5.669172258940707e-05,-4.246480346683255
11630,1,2.5649493574615367,"(0.692, 3.316]",2.0,baseline,4.4324322359237846e-06,-5.353357895273425
11635,2,4.037946815149429,"(3.316, 4.145]",2.0,baseline,1.4315679151248719e-05,-4.844188043755329
11738,8,3.5637303329409042,"(3.316, 4.145]",2.0,baseline,5.7840411017078765e-05,-4.23776862958256
11747,1,4.248495242049359,"(4.145, 4.807]",2.0,baseline,2.4750831297389383e-05,-4.606410209990772
11915,2,1.8187930798631928,"(0.692, 3.316]",2.0,baseline,5.4824405691031046e-06,-5.261026067475423
11932,1,5.755742213586912,"(4.807, 9.624]",2.0,baseline,1.6405367247471443e-05,-4.785014043134372
11974,2,3.827695322413076,"(3.316, 4.145]",2.0,baseline,0.0001198230205285742,-3.9214597368040915
11983,1,2.70805020110221,"(0.692, 3.316]",2.0,baseline,8.213112620178832e-06,-5.085492221981297
11985,1,6.297109319933935,"(4.807, 9.624]",2.0,baseline,4.8692758502237955e-05,-4.312535621462208
11990,2,4.567323263803491,"(4.145, 4.807]",2.0,baseline,3.395442029751099e-05,-4.4691036798266355
12024,1,3.4965075614664802,"(3.316, 4.145]",2.0,baseline,4.964300964867656e-06,-5.30414189691161
12115,3,3.7867429092187024,"(3.316, 4.145]",2.0,baseline,4.129210875393175e-05,-4.384132937498009
12159,1,5.176149732573829,"(4.807, 9.624]",2.0,baseline,5.002933163408778e-05,-4.300775299026774
12173,3,4.683980480135086,"(4.145, 4.807]",2.0,baseline,6.437355987771216e-05,-4.19129247358817
12194,2,3.1780538303479458,"(0.692, 3.316]",2.0,baseline,1.5027799310693238e-05,-4.823104613371794
12230,1,4.74493212836325,"(4.145, 4.807]",2.0,baseline,2.9670234633533376e-05,-4.527679019249525
12244,5,3.1465428614188453,"(0.692, 3.316]",2.0,baseline,2.6502404833972888e-05,-4.576714716299492
12255,1,3.8501476017100584,"(3.316, 4.145]",2.0,baseline,6.673068531454641e-06,-5.175674414984422
12309,1,5.872117789475416,"(4.807, 9.624]",2.0,baseline,5.3734540789438686e-05,-4.269746458212776
12312,1,5.541263545158426,"(4.807, 9.624]",2.0,baseline,6.89076002296849e-05,-4.161732874525209
12323,1,6.061456918928017,"(4.807, 9.624]",2.0,baseline,3.092367795127085e-05,-4.509708858254732
12324,1,4.553876891600541,"(4.145, 4.807]",2.0,baseline,1.1357110565153616e-05,-4.944732146197644
12409,1,5.342334251964811,"(4.807, 9.624]",2.0,baseline,2.270353352825381e-05,-4.643906544903977
12499,1,2.6390573296152584,"(0.692, 3.316]",2.0,baseline,4.2150467772567645e-06,-5.3751976013496146
12605,1,4.31748811353631,"(4.145, 4.807]",2.0,baseline,0.00012363926005224275,-3.9078436027367616
12735,1,1.791759469228055,"(0.692, 3.316]",2.0,baseline,3.0679700868111977e-06,-5.5131488791416245
12738,2,4.503499723979076,"(4.145, 4.807]",2.0,baseline,3.3308392870135546e-05,-4.4774463215108655
12744,1,5.749392985908253,"(4.807, 9.624]",2.0,baseline,1.2410154638793339e-05,-4.906222806869021
12800,3,3.735720294989227,"(3.316, 4.145]",2.0,baseline,2.345574975885007e-05,-4.6297506803494315
12858,1,2.995732273553991,"(0.692, 3.316]",2.0,baseline,1.180989518868505e-05,-4.92775395667757
12912,3,2.753669928674609,"(0.692, 3.316]",2.0,baseline,2.7105330340089117e-05,-4.566945295485263
12913,1,4.820281565605037,"(4.807, 9.624]",2.0,baseline,2.2515788571264267e-05,-4.647512838123594
12970,1,5.560681631015528,"(4.807, 9.624]",2.0,baseline,4.792890637088794e-05,-4.3194024805118065
12975,1,2.4849066497880004,"(0.692, 3.316]",2.0,baseline,5.978500524439856e-06,-5.223407728322727
13060,1,3.367295829986474,"(3.316, 4.145]",2.0,baseline,2.5379140803376258e-05,-4.595523084789336
13145,1,1.3862943611198906,"(0.692, 3.316]",2.0,baseline,2.850422351046038e-06,-5.545090785205911
13191,2,5.133492087910895,"(4.807, 9.624]",2.0,baseline,3.8614465583145516e-05,-4.413249971336992
13223,2,5.140996239530755,"(4.807, 9.624]",2.0,baseline,4.3665018197643e-05,-4.359866354510792
13239,1,1.6094379124341003,"(0.692, 3.316]",2.0,baseline,4.4364372511367815e-06,-5.352965656752447
13240,3,2.1930837373367003,"(0.692, 3.316]",2.0,baseline,7.728950610446164e-06,-5.11187946792259
13280,1,4.07753744390572,"(3.316, 4.145]",2.0,baseline,1.2046813562058186e-05,-4.919127810800035
13370,1,5.583496308781699,"(4.807, 9.624]",2.0,baseline,3.3360264215884244e-05,-4.476770518374642
13377,1,4.51085950651685,"(4.145, 4.807]",2.0,baseline,2.089279692906391e-05,-4.680003416910574
13464,2,3.632714861626977,"(3.316, 4.145]",2.0,baseline,1.6592966606053865e-05,-4.780075960843663
13478,1,4.127134385045092,"(3.316, 4.145]",2.0,baseline,1.9880167058714186e-05,-4.701579970422967
13526,1,4.290459441148391,"(4.145, 4.807]",2.0,baseline,1.2595706552662611e-05,-4.899777465854157
13529,1,1.0986122886681098,"(0.692, 3.316]",2.0,baseline,1.7705424088748848e-06,-5.751893666353051
13531,1,6.917705609835305,"(4.807, 9.624]",2.0,baseline,1.5526091946716303e-05,-4.808937846239504
13568,4,3.8532285874907357,"(3.316, 4.145]",2.0,baseline,3.196072478198605e-05,-4.495383380633139
13608,1,2.9444389791664403,"(0.692, 3.316]",2.0,baseline,3.8248259692117225e-06,-5.417388320596762
13710,2,5.367915649142182,"(4.807, 9.624]",2.0,baseline,0.0001050755817374137,-3.9784981969004525
13890,1,1.3862943611198906,"(0.692, 3.316]",2.0,baseline,2.7669981861188014e-06,-5.557991125556863
13920,1,4.143134726391533,"(3.316, 4.145]",2.0,baseline,8.41651351821371e-06,-5.074867774696644
13959,1,3.258096538021482,"(0.692, 3.316]",2.0,baseline,7.164176257905021e-06,-5.144833737885277
14176,1,2.833213344056216,"(0.692, 3.316]",2.0,baseline,7.205143827503166e-06,-5.142357345472126
14210,1,4.276666119016055,"(4.145, 4.807]",2.0,baseline,1.7034703980219472e-05,-4.7686654089628036
14217,1,6.1463292576688975,"(4.807, 9.624]",2.0,baseline,5.222157500000286e-05,-4.282150034016421
14233,1,5.3981627015177525,"(4.807, 9.624]",2.0,baseline,3.6587852996518173e-05,-4.436663074501427
14258,1,1.3862943611198906,"(0.692, 3.316]",2.0,baseline,3.327883233093031e-06,-5.477831920396043
14269,1,3.6109179126442243,"(3.316, 4.145]",2.0,baseline,8.692077108637301e-06,-5.060876429647055
14283,1,5.043425116919247,"(4.807, 9.624]",2.0,baseline,3.0135498816798273e-05,-4.520921615492235
14319,1,2.995732273553991,"(0.692, 3.316]",2.0,baseline,5.2618808227625495e-06,-5.27885899254882
14379,1,3.5263605246161616,"(3.316, 4.145]",2.0,baseline,9.444480761843968e-06,-5.0248219137045265
14415,1,5.25227342804663,"(4.807, 9.624]",2.0,baseline,6.118897934760835e-05,-4.213326790918378
14504,1,6.035481432524756,"(4.807, 9.624]",2.0,baseline,4.30526938511658e-05,-4.3659996691094225
14818,2,3.7859942246887197,"(3.316, 4.145]",2.0,baseline,3.2398376958092965e-05,-4.4894767458365905
14830,2,5.011257129478884,"(4.807, 9.624]",2.0,baseline,8.219546302657634e-05,-4.085152153711792
14904,1,4.174387269895637,"(4.145, 4.807]",2.0,baseline,1.2675259163531345e-05,-4.8970431521413005
14948,1,2.1972245773362196,"(0.692, 3.316]",2.0,baseline,5.010582015344707e-06,-5.3001118247571615
14954,1,1.791759469228055,"(0.692, 3.316]",2.0,baseline,8.505257034539051e-06,-5.070312557184251
14993,2,5.932832337027657,"(4.807, 9.624]",2.0,baseline,0.00029366845903597787,-3.5321426956365842
14995,1,4.382026634673881,"(4.145, 4.807]",2.0,baseline,1.4069296114284457e-05,-4.851727629738598
15077,1,2.4849066497880004,"(0.692, 3.316]",2.0,baseline,6.461325661486079e-06,-5.189678369248937
15106,1,2.0794415416798357,"(0.692, 3.316]",2.0,baseline,3.0539009877976187e-06,-5.515145047551437
15152,1,5.817111159963204,"(4.807, 9.624]",2.0,baseline,3.225051848896552e-05,-4.491463298855487
15234,1,4.74493212836325,"(4.145, 4.807]",2.0,baseline,1.6683207199049208e-05,-4.77772045639867
15303,1,6.846943139585379,"(4.807, 9.624]",2.0,baseline,9.604650133696222e-06,-5.0175184504558565
15439,1,3.1354942159291497,"(0.692, 3.316]",2.0,baseline,8.190950934136662e-06,-5.08666567559314
15501,1,5.455321115357702,"(4.807, 9.624]",2.0,baseline,9.89587016565063e-06,-5.004546011308542
15523,2,4.3544849534904735,"(4.145, 4.807]",2.0,baseline,6.969059340225513e-05,-4.156825837528778
15572,1,4.8283137373023015,"(4.807, 9.624]",2.0,baseline,1.5647234722196206e-05,-4.80556240259064
15622,1,6.251903883165888,"(4.807, 9.624]",2.0,baseline,1.905979608384599e-05,-4.719881750084586
15689,1,4.406719247264253,"(4.145, 4.807]",2.0,baseline,3.966248084140472e-05,-4.401620124673421
15717,2,2.1242476210246797,"(0.692, 3.316]",2.0,baseline,9.81886933909011e-06,-5.007938519144318
15827,1,1.3862943611198906,"(0.692, 3.316]",2.0,baseline,3.633101504840786e-06,-5.439722468259934
15855,1,3.9318256327243257,"(3.316, 4.145]",2.0,baseline,7.589857428310756e-06,-5.119766382033302
15976,1,3.9512437185814275,"(3.316, 4.145]",2.0,baseline,2.273689170278212e-05,-4.64326890678097
16011,3,4.158607039321871,"(4.145, 4.807]",2.0,baseline,5.829414624458541e-05,-4.234375053839856
16035,2,3.268345798795653,"(0.692, 3.316]",2.0,baseline,3.1754859377225606e-05,-4.498189806144248
16036,2,4.5400019351240894,"(4.145, 4.807]",2.0,baseline,8.370548926559486e-05,-4.077246060769131
16118,1,1.9459101490553132,"(0.692, 3.316]",2.0,baseline,4.518475883045638e-06,-5.345008031384444
16157,1,4.02535169073515,"(3.316, 4.145]",2.0,baseline,1.8017825099546403e-05,-4.744297633127807
16164,1,3.6635616461296463,"(3.316, 4.145]",2.0,baseline,1.4711928505922675e-05,-4.832330394262007
16212,1,5.187385805840755,"(4.807, 9.624]",2.0,baseline,1.5925408580269448e-05,-4.797909416645348
16255,1,4.2626798770413155,"(4.145, 4.807]",2.0,baseline,1.620044079114897e-05,-4.790473168756176
16324,1,3.7612001156935624,"(3.316, 4.145]",2.0,baseline,1.1333365634747085e-05,-4.945641099885723
16348,1,1.0986122886681098,"(0.692, 3.316]",2.0,baseline,2.624818030024908e-06,-5.580900799418171
16416,1,4.219507705176107,"(4.145, 4.807]",2.0,baseline,2.8370869498003712e-05,-4.547127353932789
16520,1,3.1354942159291497,"(0.692, 3.316]",2.0,baseline,1.1762706902967276e-05,-4.929492724370069
16615,1,3.5553480614894135,"(3.316, 4.145]",2.0,baseline,9.436338148698647e-06,-5.02519650467892
16625,1,5.963579343618446,"(4.807, 9.624]",2.0,baseline,1.5291606108474835e-05,-4.815546897359721
16661,1,2.9444389791664403,"(0.692, 3.316]",2.0,baseline,7.2307486118051255e-06,-5.140816737125184
16706,1,1.9459101490553132,"(0.692, 3.316]",2.0,baseline,3.762637748125556e-06,-5.424507591821818
16727,1,2.3978952727983707,"(0.692, 3.316]",2.0,baseline,4.250801558895201e-06,-5.371529168824547
16813,1,4.23410650459726,"(4.145, 4.807]",2.0,baseline,1.9455248530291324e-05,-4.710963216947379
16875,1,4.543294782270004,"(4.145, 4.807]",2.0,baseline,1.6963288261919275e-05,-4.770489957764176
