inner_id,num_rating,avg_rating,gender,beta,access_type,access
176,44,4.113636363636363,M,,data,1.1872638963842417
177,115,3.8434782608695652,M,,data,3.1030760928224503
178,110,2.6545454545454548,M,,data,2.9681597409606044
179,59,3.694915254237288,M,,data,1.5920129519697785
180,301,3.604651162790698,M,,data,8.121964382083108
181,83,3.8313253012048194,M,,data,2.239611440906638
182,101,4.099009900990099,F,,data,2.7253103076092824
183,84,4.083333333333333,F,,data,2.2665947112790072
184,51,3.588235294117647,M,,data,1.3761467889908259
185,122,4.254098360655738,M,,data,3.291958985429034
186,417,4.083932853717027,F,,data,11.252023745277928
187,71,3.1690140845070425,M,,data,1.9158121964382084
188,31,4.0,M,,data,0.8364813815434431
189,153,3.6993464052287583,M,,data,4.128440366972478
190,30,3.3333333333333335,M,,data,0.809498111171074
191,525,3.0914285714285716,M,,data,14.166216945493792
192,242,3.677685950413223,F,,data,6.52995143011333
193,59,3.983050847457627,F,,data,1.5920129519697785
194,822,3.889294403892944,M,,data,22.180248246087427
195,32,4.0625,F,,data,0.8634646519158122
196,22,3.909090909090909,M,,data,0.5936319481921208
197,379,3.7493403693931397,M,,data,10.2266594711279
198,402,3.2761194029850746,M,,data,10.84727468969239
199,26,3.423076923076923,F,,data,0.7015650296815974
200,87,3.954022988505747,F,,data,2.3475445223961144
201,670,3.2492537313432837,M,,data,18.078791149487316
202,127,2.2913385826771653,F,,data,3.426875337290879
203,446,3.5560538116591927,M,,data,12.034538586076632
204,153,4.0588235294117645,M,,data,4.128440366972478
205,30,3.066666666666667,M,,data,0.809498111171074
206,23,3.5217391304347827,M,,data,0.62061521856449
207,184,3.652173913043478,M,,data,4.96492174851592
208,25,3.16,M,,data,0.6745817593092283
209,110,4.027272727272727,F,,data,2.9681597409606044
210,35,3.857142857142857,M,,data,0.9444144630329196
211,110,3.8545454545454545,M,,data,2.9681597409606044
212,22,4.2272727272727275,F,,data,0.5936319481921208
213,166,3.1626506024096384,M,,data,4.479222881813276
214,34,4.5588235294117645,M,,data,0.9174311926605505
215,794,3.2317380352644838,M,,data,21.42471667566109
216,20,3.7,M,,data,0.5396654074473827
217,86,3.0930232558139537,M,,data,2.3205612520237455
218,36,3.3333333333333335,F,,data,0.9713977334052887
219,102,4.215686274509804,M,,data,2.7522935779816518
220,29,3.2413793103448274,F,,data,0.7825148407987047
221,80,4.0875,M,,data,2.1586616297895307
222,256,3.44140625,M,,data,6.907717215326498
223,204,3.4019607843137254,F,,data,5.5045871559633035
224,508,3.4330708661417324,M,,data,13.707501349163516
225,21,3.5714285714285716,M,,data,0.5666486778197518
226,28,3.2857142857142856,M,,data,0.7555315704263357
227,31,4.0,M,,data,0.8364813815434431
228,212,3.4292452830188678,M,,data,5.720453318942256
229,179,4.094972067039106,M,,data,4.830005396654075
230,97,4.22680412371134,M,,data,2.617377226119806
231,90,3.566666666666667,M,,data,2.4284943335132216
232,53,4.584905660377358,F,,data,1.430113329735564
233,29,4.310344827586207,M,,data,0.7825148407987047
234,440,4.086363636363636,M,,data,11.872638963842418
235,62,3.693548387096774,M,,data,1.6729627630868862
236,166,3.4036144578313254,M,,data,4.479222881813276
237,258,3.7868217054263567,F,,data,6.961683756071235
238,71,4.140845070422535,M,,data,1.9158121964382084
239,143,3.300699300699301,M,,data,3.858607663248786
240,57,3.9649122807017543,M,,data,1.5380464112250405
241,273,3.2051282051282053,F,,data,7.3664328116567726
242,33,3.606060606060606,M,,data,0.8904479222881814
243,85,4.105882352941176,M,,data,2.293577981651376
244,764,2.6714659685863875,M,,data,20.615218564490014
245,29,4.0,F,,data,0.7825148407987047
246,31,3.935483870967742,M,,data,0.8364813815434431
247,34,4.205882352941177,M,,data,0.9174311926605505
248,110,3.9454545454545453,F,,data,2.9681597409606044
249,20,3.75,M,,data,0.5396654074473827
250,73,3.5753424657534247,M,,data,1.9697787371829465
251,60,4.016666666666667,M,,data,1.618996222342148
252,53,3.9245283018867925,F,,data,1.430113329735564
253,23,3.782608695652174,M,,data,0.62061521856449
254,244,4.016393442622951,M,,data,6.583917970858068
255,95,3.8526315789473684,M,,data,2.5634106853750676
256,53,4.452830188679245,M,,data,1.430113329735564
257,145,3.717241379310345,M,,data,3.912574203993524
258,139,4.0359712230215825,M,,data,3.7506745817593092
259,154,3.311688311688312,M,,data,4.155423637344846
260,354,3.5762711864406778,M,,data,9.552077711818672
261,106,3.330188679245283,F,,data,2.860226659471128
262,92,3.6630434782608696,F,,data,2.48246087425796
263,480,2.785416666666667,M,,data,12.951969778737183
264,98,4.1938775510204085,F,,data,2.6443604964921748
265,50,4.52,M,,data,1.3491635186184565
266,131,3.3893129770992365,M,,data,3.534808418780356
267,261,3.3946360153256707,F,,data,7.042633567188343
268,30,3.8,M,,data,0.809498111171074
269,126,4.198412698412699,M,,data,3.3998920669185106
270,312,3.9583333333333335,M,,data,8.41878035617917
271,482,3.6535269709543567,M,,data,13.00593631948192
272,187,3.727272727272727,M,,data,5.045871559633028
273,148,4.243243243243243,M,,data,3.9935240151106313
274,89,4.247191011235955,M,,data,2.4015110631408527
275,23,3.5217391304347827,M,,data,0.62061521856449
276,22,3.727272727272727,F,,data,0.5936319481921208
277,198,3.9646464646464645,M,,data,5.342687533729088
278,47,2.872340425531915,M,,data,1.268213707501349
279,50,3.94,M,,data,1.3491635186184565
280,111,3.891891891891892,F,,data,2.9951430113329733
281,29,3.5172413793103448,M,,data,0.7825148407987047
282,27,4.962962962962963,M,,data,0.7285483000539665
283,471,3.021231422505308,M,,data,12.70912034538586
284,139,4.16546762589928,F,,data,3.7506745817593092
285,43,3.883720930232558,M,,data,1.1602806260118728
286,103,3.70873786407767,M,,data,2.7792768483540202
287,56,4.589285714285714,F,,data,1.5110631408526713
288,74,3.9054054054054053,F,,data,1.9967620075553156
289,33,3.303030303030303,F,,data,0.8904479222881814
290,102,4.137254901960785,M,,data,2.7522935779816518
291,41,3.7560975609756095,M,,data,1.1063140852671345
292,317,3.2460567823343847,M,,data,8.553696708041015
293,49,3.489795918367347,F,,data,1.3221802482460874
294,191,3.764397905759162,M,,data,5.153804641122504
295,97,3.597938144329897,M,,data,2.617377226119806
296,89,4.0,M,,data,2.4015110631408527
297,27,3.925925925925926,F,,data,0.7285483000539665
298,104,4.163461538461538,M,,data,2.8062601187263896
299,249,4.180722891566265,M,,data,6.718834322719913
300,357,3.8011204481792715,M,,data,9.63302752293578
301,788,2.8692893401015227,M,,data,21.262817053426875
302,209,3.861244019138756,M,,data,5.6395035078251485
303,27,3.5555555555555554,M,,data,0.7285483000539665
304,157,2.5605095541401273,F,,data,4.236373448461954
305,193,3.937823834196891,M,,data,5.207771181867242
306,182,4.593406593406593,M,,data,4.910955207771182
307,557,3.385996409335727,M,,data,15.029681597409606
308,123,4.040650406504065,M,,data,3.3189422558014035
309,223,3.4260089686098656,F,,data,6.017269293038316
310,20,4.15,M,,data,0.5396654074473827
311,57,3.736842105263158,F,,data,1.5380464112250405
312,26,4.038461538461538,F,,data,0.7015650296815974
313,293,3.696245733788396,F,,data,7.906098219104156
314,22,3.8636363636363638,F,,data,0.5936319481921208
315,77,4.116883116883117,M,,data,2.077711818672423
316,21,3.8095238095238093,M,,data,0.5666486778197518
317,21,3.9523809523809526,F,,data,0.5666486778197518
318,721,3.263522884882108,F,,data,19.454937938478142
319,21,4.238095238095238,M,,data,0.5666486778197518
320,222,3.2612612612612613,M,,data,5.990286022665947
321,40,4.45,M,,data,1.0793308148947653
322,118,3.788135593220339,M,,data,3.184025903939557
323,76,3.3289473684210527,M,,data,2.0507285483000537
324,43,4.046511627906977,F,,data,1.1602806260118728
325,379,3.3350923482849604,M,,data,10.2266594711279
326,236,3.669491525423729,M,,data,6.368051807879114
327,62,3.032258064516129,M,,data,1.6729627630868862
328,764,2.7264397905759163,M,,data,20.615218564490014
329,76,4.0131578947368425,M,,data,2.0507285483000537
330,584,3.7654109589041096,M,,data,15.758229897463572
331,67,4.2835820895522385,M,,data,1.8078791149487319
332,227,3.352422907488987,M,,data,6.125202374527793
333,61,3.9508196721311477,F,,data,1.645979492714517
334,148,2.5,M,,data,3.9935240151106313
335,107,4.308411214953271,M,,data,2.887209929843497
336,198,3.525252525252525,M,,data,5.342687533729088
337,362,3.665745856353591,M,,data,9.767943874797625
338,124,4.024193548387097,M,,data,3.3459255261737724
339,108,3.5277777777777777,F,,data,2.914193200215866
340,20,4.2,F,,data,0.5396654074473827
341,123,3.6910569105691056,M,,data,3.3189422558014035
342,297,4.047138047138047,F,,data,8.014031300593633
343,90,2.9555555555555557,M,,data,2.4284943335132216
344,25,4.4,M,,data,0.6745817593092283
345,283,4.307420494699647,F,,data,7.6362655153804635
346,99,3.878787878787879,F,,data,2.671343766864544
347,100,3.78,M,,data,2.698327037236913
348,268,3.25,M,,data,7.2315164597949275
349,64,3.9375,M,,data,1.7269293038316245
350,103,3.7572815533980584,M,,data,2.7792768483540202
351,870,3.4793103448275864,M,,data,23.475445223961145
352,24,3.9166666666666665,F,,data,0.6475984889368591
353,58,3.586206896551724,M,,data,1.5650296815974094
354,419,3.4463007159904535,M,,data,11.305990286022666
355,21,4.380952380952381,M,,data,0.5666486778197518
356,58,3.293103448275862,M,,data,1.5650296815974094
357,72,3.8472222222222223,F,,data,1.9427954668105774
358,49,3.857142857142857,M,,data,1.3221802482460874
359,67,3.6417910447761193,M,,data,1.8078791149487319
360,26,3.5384615384615383,F,,data,0.7015650296815974
361,55,3.290909090909091,M,,data,1.4840798704803022
362,43,3.744186046511628,M,,data,1.1602806260118728
363,28,3.142857142857143,F,,data,0.7555315704263357
364,47,3.3404255319148937,F,,data,1.268213707501349
365,259,4.06949806949807,M,,data,6.988667026443605
366,28,4.25,M,,data,0.7555315704263357
367,320,3.78125,M,,data,8.634646519158123
368,87,3.1954022988505746,M,,data,2.3475445223961144
369,60,3.75,M,,data,1.618996222342148
370,78,3.5,M,,data,2.1046950890447924
371,168,4.553571428571429,F,,data,4.5331894225580145
372,27,3.5555555555555554,F,,data,0.7285483000539665
373,52,4.403846153846154,F,,data,1.4031300593631948
374,51,4.078431372549019,M,,data,1.3761467889908259
375,117,4.111111111111111,M,,data,3.1570426335671886
376,136,3.9044117647058822,M,,data,3.669724770642202
377,39,3.5128205128205128,F,,data,1.0523475445223962
378,64,4.234375,F,,data,1.7269293038316245
379,138,3.7246376811594204,M,,data,3.7236913113869403
380,35,4.114285714285714,M,,data,0.9444144630329196
381,56,4.017857142857143,F,,data,1.5110631408526713
382,21,3.5714285714285716,F,,data,0.5666486778197518
383,22,3.590909090909091,M,,data,0.5936319481921208
384,137,3.9562043795620436,M,,data,3.696708041014571
385,260,3.3230769230769233,M,,data,7.015650296815974
386,68,3.676470588235294,F,,data,1.834862385321101
387,59,3.8813559322033897,F,,data,1.5920129519697785
388,73,3.5616438356164384,M,,data,1.9697787371829465
389,214,3.6728971962616823,M,,data,5.774419859686994
390,81,3.728395061728395,M,,data,2.1856449001618996
391,487,3.4743326488706368,M,,data,13.140852671343767
392,74,3.581081081081081,M,,data,1.9967620075553156
393,38,3.3421052631578947,M,,data,1.0253642741500268
394,23,3.608695652173913,M,,data,0.62061521856449
395,173,3.560693641618497,M,,data,4.6681057744198595
396,34,3.8823529411764706,M,,data,0.9174311926605505
397,225,3.8133333333333335,M,,data,6.071235833783054
398,32,4.15625,F,,data,0.8634646519158122
399,40,3.875,F,,data,1.0793308148947653
400,78,3.871794871794872,M,,data,2.1046950890447924
401,284,3.591549295774648,M,,data,7.663248785752834
402,280,3.8035714285714284,M,,data,7.555315704263357
403,50,4.14,M,,data,1.3491635186184565
404,49,3.795918367346939,M,,data,1.3221802482460874
405,147,3.306122448979592,M,,data,3.9665407447382623
406,32,3.4375,M,,data,0.8634646519158122
407,156,4.352564102564102,M,,data,4.209390178089585
408,297,3.9158249158249157,M,,data,8.014031300593633
409,96,3.96875,F,,data,2.5903939557474365
410,635,3.280314960629921,F,,data,17.1343766864544
411,476,4.401260504201681,M,,data,12.844036697247708
412,99,4.404040404040404,M,,data,2.671343766864544
413,57,3.0701754385964914,M,,data,1.5380464112250405
414,271,3.874538745387454,F,,data,7.312466270912034
415,62,3.7580645161290325,M,,data,1.6729627630868862
416,22,4.045454545454546,F,,data,0.5936319481921208
417,51,3.549019607843137,F,,data,1.3761467889908259
418,108,3.962962962962963,M,,data,2.914193200215866
419,64,4.359375,M,,data,1.7269293038316245
420,20,4.25,F,,data,0.5396654074473827
421,47,3.297872340425532,M,,data,1.268213707501349
422,64,2.5,M,,data,1.7269293038316245
423,1226,3.735725938009788,M,,data,33.08148947652455
424,189,3.6613756613756614,M,,data,5.099838100377766
425,239,3.7573221757322175,M,,data,6.449001618996222
426,27,4.111111111111111,M,,data,0.7285483000539665
427,50,3.9,F,,data,1.3491635186184565
428,346,3.346820809248555,M,,data,9.336211548839719
429,63,3.9682539682539684,F,,data,1.6999460334592553
430,84,3.630952380952381,M,,data,2.2665947112790072
431,73,2.9863013698630136,M,,data,1.9697787371829465
432,46,3.391304347826087,M,,data,1.24123043712898
433,43,4.023255813953488,F,,data,1.1602806260118728
434,132,3.8333333333333335,M,,data,3.5617916891527255
435,133,3.8345864661654137,M,,data,3.5887749595250944
436,52,4.3076923076923075,M,,data,1.4031300593631948
437,602,3.528239202657807,M,,data,16.243928764166217
438,92,3.902173913043478,M,,data,2.48246087425796
439,29,3.586206896551724,M,,data,0.7825148407987047
440,47,3.9574468085106385,M,,data,1.268213707501349
441,423,3.8486997635933804,M,,data,11.413923367512142
442,34,3.823529411764706,M,,data,0.9174311926605505
443,120,4.0,M,,data,3.237992444684296
444,286,3.3181818181818183,M,,data,7.717215326497572
445,51,4.8431372549019605,F,,data,1.3761467889908259
446,37,4.837837837837838,F,,data,0.9983810037776578
447,23,3.4347826086956523,M,,data,0.62061521856449
448,54,3.7222222222222223,M,,data,1.457096600107933
449,51,4.196078431372549,M,,data,1.3761467889908259
450,209,4.511961722488039,M,,data,5.6395035078251485
451,132,4.431818181818182,M,,data,3.5617916891527255
452,394,3.66497461928934,M,,data,10.631408526713438
453,266,3.218045112781955,M,,data,7.177549919050189
454,25,4.2,F,,data,0.6745817593092283
455,157,3.394904458598726,M,,data,4.236373448461954
456,237,3.7130801687763713,M,,data,6.395035078251484
457,43,3.5348837209302326,M,,data,1.1602806260118728
458,32,3.6875,F,,data,0.8634646519158122
459,47,3.3617021276595747,M,,data,1.268213707501349
460,512,3.224609375,M,,data,13.815434430652996
461,177,3.536723163841808,M,,data,4.776038855909336
462,123,3.0,M,,data,3.3189422558014035
463,82,3.6097560975609757,F,,data,2.212628170534269
464,37,3.5405405405405403,M,,data,0.9983810037776578
465,199,4.14070351758794,M,,data,5.369670804101457
466,69,3.2028985507246377,F,,data,1.8618456556934702
467,26,3.730769230769231,F,,data,0.7015650296815974
468,49,4.326530612244898,M,,data,1.3221802482460874
469,68,3.8088235294117645,F,,data,1.834862385321101
470,105,3.6285714285714286,M,,data,2.8332433890987585
471,45,4.022222222222222,M,,data,1.2142471667566108
472,49,4.163265306122449,F,,data,1.3221802482460874
473,318,3.380503144654088,M,,data,8.580679978413382
474,247,3.8299595141700404,F,,data,6.664867781975175
475,431,3.8375870069605567,M,,data,11.629789530491095
476,211,3.5829383886255926,M,,data,5.693470048569886
477,46,3.869565217391304,M,,data,1.24123043712898
478,93,3.827956989247312,M,,data,2.5094441446303293
479,107,3.411214953271028,F,,data,2.887209929843497
480,198,3.696969696969697,M,,data,5.342687533729088
481,825,3.2606060606060607,M,,data,22.261198057204535
482,29,2.9310344827586206,M,,data,0.7825148407987047
483,34,3.735294117647059,F,,data,0.9174311926605505
484,45,4.044444444444444,M,,data,1.2142471667566108
485,39,4.051282051282051,M,,data,1.0523475445223962
486,50,3.34,F,,data,1.3491635186184565
487,25,3.56,M,,data,0.6745817593092283
488,24,3.3333333333333335,M,,data,0.6475984889368591
489,77,3.7662337662337664,M,,data,2.077711818672423
490,25,3.68,M,,data,0.6745817593092283
491,32,3.9375,M,,data,0.8634646519158122
492,158,3.848101265822785,M,,data,4.263356718834323
493,191,4.157068062827225,F,,data,5.153804641122504
494,44,3.7954545454545454,M,,data,1.1872638963842417
495,119,4.294117647058823,M,,data,3.211009174311927
496,24,3.5833333333333335,F,,data,0.6475984889368591
497,172,3.6511627906976742,M,,data,4.641122504047491
498,199,3.9748743718592965,F,,data,5.369670804101457
499,101,3.633663366336634,F,,data,2.7253103076092824
500,67,3.417910447761194,M,,data,1.8078791149487319
501,24,4.083333333333333,M,,data,0.6475984889368591
502,29,4.448275862068965,M,,data,0.7825148407987047
503,108,3.8055555555555554,M,,data,2.914193200215866
504,115,4.217391304347826,M,,data,3.1030760928224503
505,90,3.422222222222222,M,,data,2.4284943335132216
506,42,3.9523809523809526,F,,data,1.1332973556395036
507,149,3.3221476510067114,M,,data,4.020507285483001
508,723,3.3139695712309822,M,,data,19.50890447922288
509,99,3.8282828282828283,M,,data,2.671343766864544
510,27,3.740740740740741,F,,data,0.7285483000539665
511,37,3.8378378378378377,M,,data,0.9983810037776578
512,156,3.1474358974358974,M,,data,4.209390178089585
513,79,4.2025316455696204,M,,data,2.1316783594171613
514,162,3.728395061728395,M,,data,4.371289800323799
515,294,2.931972789115646,F,,data,7.933081489476525
516,166,3.963855421686747,F,,data,4.479222881813276
517,253,4.3478260869565215,F,,data,6.82676740420939
518,45,3.3777777777777778,F,,data,1.2142471667566108
519,314,3.9363057324840764,F,,data,8.472746896923908
520,41,4.2926829268292686,M,,data,1.1063140852671345
521,58,3.8448275862068964,M,,data,1.5650296815974094
522,100,4.06,M,,data,2.698327037236913
523,1016,3.608267716535433,M,,data,27.415002698327033
524,40,4.025,M,,data,1.0793308148947653
525,58,3.896551724137931,M,,data,1.5650296815974094
526,25,4.08,F,,data,0.6745817593092283
527,580,3.3551724137931034,F,,data,15.650296815974096
528,122,4.19672131147541,M,,data,3.291958985429034
529,105,4.0,M,,data,2.8332433890987585
530,867,3.1591695501730106,F,,data,23.394495412844037
531,43,3.86046511627907,M,,data,1.1602806260118728
532,591,3.3401015228426396,M,,data,15.947112790070156
533,103,3.7475728155339807,M,,data,2.7792768483540202
534,21,3.5714285714285716,M,,data,0.5666486778197518
535,210,3.942857142857143,M,,data,5.666486778197517
536,98,4.3061224489795915,M,,data,2.6443604964921748
537,48,4.458333333333333,M,,data,1.2951969778737182
538,132,3.9242424242424243,M,,data,3.5617916891527255
539,39,3.230769230769231,M,,data,1.0523475445223962
540,190,3.1894736842105265,F,,data,5.126821370750135
541,34,3.764705882352941,M,,data,0.9174311926605505
542,671,4.078986587183309,M,,data,18.10577441985969
543,81,3.7777777777777777,M,,data,2.1856449001618996
544,29,3.4827586206896552,M,,data,0.7825148407987047
545,220,3.231818181818182,F,,data,5.936319481921209
546,78,3.858974358974359,M,,data,2.1046950890447924
547,118,3.093220338983051,F,,data,3.184025903939557
548,1152,3.7569444444444446,M,,data,31.084727468969238
549,967,3.578076525336091,M,,data,26.09282245008095
550,228,3.8201754385964914,M,,data,6.152185644900162
551,97,3.7628865979381443,M,,data,2.617377226119806
552,64,4.15625,M,,data,1.7269293038316245
553,43,3.511627906976744,M,,data,1.1602806260118728
554,38,3.8157894736842106,M,,data,1.0253642741500268
555,232,3.5,F,,data,6.260118726389638
556,58,3.8793103448275863,M,,data,1.5650296815974094
557,291,3.6804123711340204,M,,data,7.852131678359417
558,21,3.0,F,,data,0.5666486778197518
559,137,3.897810218978102,M,,data,3.696708041014571
560,36,3.7222222222222223,F,,data,0.9713977334052887
561,37,3.7027027027027026,M,,data,0.9983810037776578
562,346,2.7023121387283235,M,,data,9.336211548839719
563,50,4.0,M,,data,1.3491635186184565
564,25,3.44,M,,data,0.6745817593092283
565,534,2.6273408239700373,M,,data,14.409066378845118
566,72,4.583333333333333,M,,data,1.9427954668105774
