inner_id,num_rating,num_rating_q,avg_rating,avg_rating_q,beta,access_type,access
5086,296,"(208.0, 2314.0]",3.5135135135135136,"(3.444, 3.735]",2.0,baseline,31.8
5091,71,"(44.0, 96.0]",4.056338028169014,"(4.0, 4.963]",2.0,baseline,30.2
5098,203,"(96.0, 208.0]",3.8916256157635467,"(3.735, 4.0]",2.0,baseline,2.6
5105,74,"(44.0, 96.0]",3.864864864864865,"(3.735, 4.0]",2.0,baseline,13.0
5107,371,"(208.0, 2314.0]",3.38544474393531,"(1.014, 3.444]",2.0,baseline,30.599999999999998
5112,546,"(208.0, 2314.0]",2.542124542124542,"(1.014, 3.444]",2.0,baseline,27.800000000000004
5180,52,"(44.0, 96.0]",3.9615384615384617,"(3.735, 4.0]",2.0,baseline,2.4
5186,118,"(96.0, 208.0]",3.542372881355932,"(3.444, 3.735]",2.0,baseline,0.4
5214,20,"(19.999, 44.0]",4.4,"(4.0, 4.963]",2.0,baseline,24.6
5262,126,"(96.0, 208.0]",3.634920634920635,"(3.444, 3.735]",2.0,baseline,35.8
5282,291,"(208.0, 2314.0]",3.508591065292096,"(3.444, 3.735]",2.0,baseline,11.4
5296,30,"(19.999, 44.0]",4.1,"(4.0, 4.963]",2.0,baseline,0.2
5344,333,"(208.0, 2314.0]",3.6426426426426426,"(3.444, 3.735]",2.0,baseline,28.599999999999998
5347,50,"(44.0, 96.0]",3.44,"(1.014, 3.444]",2.0,baseline,5.6000000000000005
5391,22,"(19.999, 44.0]",4.136363636363637,"(4.0, 4.963]",2.0,baseline,35.8
5399,24,"(19.999, 44.0]",3.6666666666666665,"(3.444, 3.735]",2.0,baseline,0.0
5402,162,"(96.0, 208.0]",3.5,"(3.444, 3.735]",2.0,baseline,17.599999999999998
5419,175,"(96.0, 208.0]",2.657142857142857,"(1.014, 3.444]",2.0,baseline,28.000000000000004
5438,22,"(19.999, 44.0]",3.590909090909091,"(3.444, 3.735]",2.0,baseline,1.7999999999999998
5452,247,"(208.0, 2314.0]",3.639676113360324,"(3.444, 3.735]",2.0,baseline,35.4
5505,57,"(44.0, 96.0]",3.7017543859649122,"(3.444, 3.735]",2.0,baseline,30.8
5555,278,"(208.0, 2314.0]",3.2841726618705036,"(1.014, 3.444]",2.0,baseline,34.599999999999994
5583,76,"(44.0, 96.0]",3.5657894736842106,"(3.444, 3.735]",2.0,baseline,0.2
5672,68,"(44.0, 96.0]",3.823529411764706,"(3.735, 4.0]",2.0,baseline,29.799999999999997
5689,24,"(19.999, 44.0]",4.458333333333333,"(4.0, 4.963]",2.0,baseline,8.0
5693,25,"(19.999, 44.0]",4.2,"(4.0, 4.963]",2.0,baseline,7.000000000000001
5694,31,"(19.999, 44.0]",3.225806451612903,"(1.014, 3.444]",2.0,baseline,34.8
5712,31,"(19.999, 44.0]",3.4838709677419355,"(3.444, 3.735]",2.0,baseline,31.4
5725,148,"(96.0, 208.0]",3.8175675675675675,"(3.735, 4.0]",2.0,baseline,33.0
5727,323,"(208.0, 2314.0]",3.4643962848297214,"(3.444, 3.735]",2.0,baseline,31.4
5753,353,"(208.0, 2314.0]",3.1133144475920678,"(1.014, 3.444]",2.0,baseline,31.4
5769,139,"(96.0, 208.0]",4.345323741007194,"(4.0, 4.963]",2.0,baseline,31.6
5779,259,"(208.0, 2314.0]",3.741312741312741,"(3.735, 4.0]",2.0,baseline,35.6
5781,114,"(96.0, 208.0]",3.6491228070175437,"(3.444, 3.735]",2.0,baseline,34.0
5806,55,"(44.0, 96.0]",3.8545454545454545,"(3.735, 4.0]",2.0,baseline,0.6
5807,67,"(44.0, 96.0]",4.298507462686567,"(4.0, 4.963]",2.0,baseline,37.2
5836,534,"(208.0, 2314.0]",3.8951310861423223,"(3.735, 4.0]",2.0,baseline,37.2
5845,62,"(44.0, 96.0]",4.161290322580645,"(4.0, 4.963]",2.0,baseline,30.8
5887,617,"(208.0, 2314.0]",3.1831442463533226,"(1.014, 3.444]",2.0,baseline,23.799999999999997
5937,190,"(96.0, 208.0]",3.9105263157894736,"(3.735, 4.0]",2.0,baseline,28.000000000000004
5998,27,"(19.999, 44.0]",4.111111111111111,"(4.0, 4.963]",2.0,baseline,28.799999999999997
16,211,"(208.0, 2314.0]",4.075829383886256,"(4.0, 4.963]",2.0,max,70.39999999999999
29,43,"(19.999, 44.0]",3.488372093023256,"(3.444, 3.735]",2.0,max,67.60000000000001
34,198,"(96.0, 208.0]",3.54040404040404,"(3.444, 3.735]",2.0,max,50.2
43,193,"(96.0, 208.0]",3.6321243523316062,"(3.444, 3.735]",2.0,max,18.4
45,41,"(19.999, 44.0]",4.219512195121951,"(4.0, 4.963]",2.0,max,0.6012024048096193
62,98,"(96.0, 208.0]",3.4285714285714284,"(1.014, 3.444]",2.0,max,23.0
75,87,"(44.0, 96.0]",4.172413793103448,"(4.0, 4.963]",2.0,max,36.8
104,61,"(44.0, 96.0]",4.295081967213115,"(4.0, 4.963]",2.0,max,36.4
118,105,"(96.0, 208.0]",3.5428571428571427,"(3.444, 3.735]",2.0,max,59.199999999999996
127,22,"(19.999, 44.0]",4.363636363636363,"(4.0, 4.963]",2.0,max,1.2
152,26,"(19.999, 44.0]",4.076923076923077,"(4.0, 4.963]",2.0,max,1.7999999999999998
171,23,"(19.999, 44.0]",3.608695652173913,"(3.444, 3.735]",2.0,max,55.800000000000004
231,90,"(44.0, 96.0]",3.566666666666667,"(3.444, 3.735]",2.0,max,75.2
281,29,"(19.999, 44.0]",3.5172413793103448,"(3.444, 3.735]",2.0,max,90.0
325,379,"(208.0, 2314.0]",3.3350923482849604,"(1.014, 3.444]",2.0,max,90.2
327,62,"(44.0, 96.0]",3.032258064516129,"(1.014, 3.444]",2.0,max,88.8
336,198,"(96.0, 208.0]",3.525252525252525,"(3.444, 3.735]",2.0,max,2.4
362,43,"(19.999, 44.0]",3.744186046511628,"(3.735, 4.0]",2.0,max,4.6
375,117,"(96.0, 208.0]",4.111111111111111,"(4.0, 4.963]",2.0,max,20.8
405,147,"(96.0, 208.0]",3.306122448979592,"(1.014, 3.444]",2.0,max,87.6
423,1226,"(208.0, 2314.0]",3.735725938009788,"(3.735, 4.0]",2.0,max,79.0
466,69,"(44.0, 96.0]",3.2028985507246377,"(1.014, 3.444]",2.0,max,2.1999999999999997
490,25,"(19.999, 44.0]",3.68,"(3.444, 3.735]",2.0,max,1.4000000000000001
501,24,"(19.999, 44.0]",4.083333333333333,"(4.0, 4.963]",2.0,max,16.0
525,58,"(44.0, 96.0]",3.896551724137931,"(3.735, 4.0]",2.0,max,60.8
560,36,"(19.999, 44.0]",3.7222222222222223,"(3.444, 3.735]",2.0,max,34.8
568,125,"(96.0, 208.0]",3.52,"(3.444, 3.735]",2.0,max,16.2
600,373,"(208.0, 2314.0]",3.1501340482573728,"(1.014, 3.444]",2.0,max,87.4
616,23,"(19.999, 44.0]",4.086956521739131,"(4.0, 4.963]",2.0,max,42.8
629,118,"(96.0, 208.0]",4.254237288135593,"(4.0, 4.963]",2.0,max,86.4
638,400,"(208.0, 2314.0]",3.705,"(3.444, 3.735]",2.0,max,87.8
640,121,"(96.0, 208.0]",4.008264462809917,"(4.0, 4.963]",2.0,max,69.0
662,112,"(96.0, 208.0]",3.580357142857143,"(3.444, 3.735]",2.0,max,65.4
693,40,"(19.999, 44.0]",3.625,"(3.444, 3.735]",2.0,max,39.0
721,55,"(44.0, 96.0]",3.909090909090909,"(3.735, 4.0]",2.0,max,81.39999999999999
723,157,"(96.0, 208.0]",3.643312101910828,"(3.444, 3.735]",2.0,max,55.00000000000001
729,53,"(44.0, 96.0]",3.7735849056603774,"(3.735, 4.0]",2.0,max,57.99999999999999
732,117,"(96.0, 208.0]",4.05982905982906,"(4.0, 4.963]",2.0,max,60.6
735,114,"(96.0, 208.0]",3.9298245614035086,"(3.735, 4.0]",2.0,max,36.6
743,297,"(208.0, 2314.0]",3.3703703703703702,"(1.014, 3.444]",2.0,max,39.2
777,163,"(96.0, 208.0]",3.785276073619632,"(3.735, 4.0]",2.0,max,70.6
782,119,"(96.0, 208.0]",3.5210084033613445,"(3.444, 3.735]",2.0,max,67.4
796,83,"(44.0, 96.0]",4.036144578313253,"(4.0, 4.963]",2.0,max,7.199999999999999
804,73,"(44.0, 96.0]",3.835616438356164,"(3.735, 4.0]",2.0,max,1.2
806,33,"(19.999, 44.0]",3.9696969696969697,"(3.735, 4.0]",2.0,max,24.6
809,126,"(96.0, 208.0]",3.8174603174603177,"(3.735, 4.0]",2.0,max,21.4
821,292,"(208.0, 2314.0]",3.7226027397260273,"(3.444, 3.735]",2.0,max,50.8
826,22,"(19.999, 44.0]",3.9545454545454546,"(3.735, 4.0]",2.0,max,2.6
850,76,"(44.0, 96.0]",3.5921052631578947,"(3.444, 3.735]",2.0,max,77.2
879,115,"(96.0, 208.0]",3.4956521739130433,"(3.444, 3.735]",2.0,max,41.199999999999996
882,36,"(19.999, 44.0]",3.4166666666666665,"(1.014, 3.444]",2.0,max,4.3999999999999995
884,64,"(44.0, 96.0]",4.140625,"(4.0, 4.963]",2.0,max,58.4
918,326,"(208.0, 2314.0]",3.9355828220858897,"(3.735, 4.0]",2.0,max,85.6
931,20,"(19.999, 44.0]",4.45,"(4.0, 4.963]",2.0,max,2.1999999999999997
939,130,"(96.0, 208.0]",3.1923076923076925,"(1.014, 3.444]",2.0,max,53.6
952,189,"(96.0, 208.0]",4.6878306878306875,"(4.0, 4.963]",2.0,max,3.0
954,338,"(208.0, 2314.0]",3.5798816568047336,"(3.444, 3.735]",2.0,max,76.4
986,176,"(96.0, 208.0]",4.017045454545454,"(4.0, 4.963]",2.0,max,45.6
991,31,"(19.999, 44.0]",3.4193548387096775,"(1.014, 3.444]",2.0,max,26.200000000000003
1011,55,"(44.0, 96.0]",3.3636363636363638,"(1.014, 3.444]",2.0,max,24.0
1015,151,"(96.0, 208.0]",3.7880794701986753,"(3.735, 4.0]",2.0,max,85.39999999999999
1051,67,"(44.0, 96.0]",4.343283582089552,"(4.0, 4.963]",2.0,max,10.0
1066,96,"(44.0, 96.0]",3.96875,"(3.735, 4.0]",2.0,max,57.8
1133,150,"(96.0, 208.0]",4.42,"(4.0, 4.963]",2.0,max,38.0
1168,118,"(96.0, 208.0]",2.7711864406779663,"(1.014, 3.444]",2.0,max,56.2
1235,24,"(19.999, 44.0]",3.375,"(1.014, 3.444]",2.0,max,71.6
1239,30,"(19.999, 44.0]",3.066666666666667,"(1.014, 3.444]",2.0,max,3.2
1244,36,"(19.999, 44.0]",4.333333333333333,"(4.0, 4.963]",2.0,max,78.60000000000001
1312,29,"(19.999, 44.0]",3.6551724137931036,"(3.444, 3.735]",2.0,max,43.8
1315,38,"(19.999, 44.0]",3.236842105263158,"(1.014, 3.444]",2.0,max,31.8
1321,384,"(208.0, 2314.0]",4.1171875,"(4.0, 4.963]",2.0,max,74.8
1324,282,"(208.0, 2314.0]",3.9858156028368796,"(3.735, 4.0]",2.0,max,69.0
1332,557,"(208.0, 2314.0]",3.6965888689407542,"(3.444, 3.735]",2.0,max,21.4
1340,87,"(44.0, 96.0]",2.3793103448275863,"(1.014, 3.444]",2.0,max,1.0
1344,189,"(96.0, 208.0]",3.7195767195767195,"(3.444, 3.735]",2.0,max,4.8
1360,133,"(96.0, 208.0]",4.135338345864661,"(4.0, 4.963]",2.0,max,80.4
1371,53,"(44.0, 96.0]",3.0,"(1.014, 3.444]",2.0,max,60.6
1434,35,"(19.999, 44.0]",3.4571428571428573,"(3.444, 3.735]",2.0,max,35.8
1445,97,"(96.0, 208.0]",4.453608247422681,"(4.0, 4.963]",2.0,max,45.800000000000004
1446,990,"(208.0, 2314.0]",3.2383838383838386,"(1.014, 3.444]",2.0,max,78.60000000000001
1454,61,"(44.0, 96.0]",3.7540983606557377,"(3.735, 4.0]",2.0,max,57.599999999999994
1473,130,"(96.0, 208.0]",3.7846153846153845,"(3.735, 4.0]",2.0,max,28.4
1475,70,"(44.0, 96.0]",3.757142857142857,"(3.735, 4.0]",2.0,max,80.4
1479,43,"(19.999, 44.0]",3.395348837209302,"(1.014, 3.444]",2.0,max,56.599999999999994
1494,182,"(96.0, 208.0]",2.620879120879121,"(1.014, 3.444]",2.0,max,54.0
1503,42,"(19.999, 44.0]",3.642857142857143,"(3.444, 3.735]",2.0,max,71.2
1512,143,"(96.0, 208.0]",4.055944055944056,"(4.0, 4.963]",2.0,max,78.60000000000001
1522,92,"(44.0, 96.0]",3.717391304347826,"(3.444, 3.735]",2.0,max,77.0
1590,314,"(208.0, 2314.0]",4.340764331210191,"(4.0, 4.963]",2.0,max,52.0
1607,144,"(96.0, 208.0]",2.0833333333333335,"(1.014, 3.444]",2.0,max,62.4
1619,36,"(19.999, 44.0]",3.9444444444444446,"(3.735, 4.0]",2.0,max,6.2
1647,149,"(96.0, 208.0]",3.442953020134228,"(1.014, 3.444]",2.0,max,82.8
1683,62,"(44.0, 96.0]",4.032258064516129,"(4.0, 4.963]",2.0,max,36.199999999999996
1700,552,"(208.0, 2314.0]",3.5543478260869565,"(3.444, 3.735]",2.0,max,78.8
1705,210,"(208.0, 2314.0]",3.8,"(3.735, 4.0]",2.0,max,58.199999999999996
1716,424,"(208.0, 2314.0]",3.8160377358490565,"(3.735, 4.0]",2.0,max,5.0
1724,36,"(19.999, 44.0]",3.75,"(3.735, 4.0]",2.0,max,40.8
1734,77,"(44.0, 96.0]",3.2337662337662336,"(1.014, 3.444]",2.0,max,75.8
1747,589,"(208.0, 2314.0]",3.4906621392190154,"(3.444, 3.735]",2.0,max,94.19999999999999
1762,26,"(19.999, 44.0]",3.769230769230769,"(3.735, 4.0]",2.0,max,78.8
1763,613,"(208.0, 2314.0]",4.091353996737357,"(4.0, 4.963]",2.0,max,84.0
1798,91,"(44.0, 96.0]",3.5164835164835164,"(3.444, 3.735]",2.0,max,50.8
1825,57,"(44.0, 96.0]",3.5964912280701755,"(3.444, 3.735]",2.0,max,71.39999999999999
1850,504,"(208.0, 2314.0]",2.6984126984126986,"(1.014, 3.444]",2.0,max,92.80000000000001
1919,601,"(208.0, 2314.0]",3.3860232945091515,"(1.014, 3.444]",2.0,max,81.39999999999999
1948,102,"(96.0, 208.0]",4.176470588235294,"(4.0, 4.963]",2.0,max,79.4
1966,24,"(19.999, 44.0]",3.5416666666666665,"(3.444, 3.735]",2.0,max,1.6
1991,92,"(44.0, 96.0]",2.9239130434782608,"(1.014, 3.444]",2.0,max,77.4
1994,86,"(44.0, 96.0]",3.895348837209302,"(3.735, 4.0]",2.0,max,59.599999999999994
1998,87,"(44.0, 96.0]",3.8160919540229883,"(3.735, 4.0]",2.0,max,39.2
2004,90,"(44.0, 96.0]",2.7222222222222223,"(1.014, 3.444]",2.0,max,3.8
2052,25,"(19.999, 44.0]",3.4,"(1.014, 3.444]",2.0,max,14.2
2058,253,"(208.0, 2314.0]",3.549407114624506,"(3.444, 3.735]",2.0,max,7.000000000000001
2080,49,"(44.0, 96.0]",3.122448979591837,"(1.014, 3.444]",2.0,max,65.4
2085,30,"(19.999, 44.0]",3.7,"(3.444, 3.735]",2.0,max,3.006012024048096
2103,53,"(44.0, 96.0]",3.0943396226415096,"(1.014, 3.444]",2.0,max,1.4000000000000001
2127,20,"(19.999, 44.0]",3.75,"(3.735, 4.0]",2.0,max,41.6
2204,509,"(208.0, 2314.0]",3.076620825147348,"(1.014, 3.444]",2.0,max,95.39999999999999
2206,21,"(19.999, 44.0]",4.238095238095238,"(4.0, 4.963]",2.0,max,10.6
2232,207,"(96.0, 208.0]",3.3381642512077296,"(1.014, 3.444]",2.0,max,74.0
2239,99,"(96.0, 208.0]",4.282828282828283,"(4.0, 4.963]",2.0,max,41.199999999999996
2240,128,"(96.0, 208.0]",4.25,"(4.0, 4.963]",2.0,max,74.0
2250,413,"(208.0, 2314.0]",3.6610169491525424,"(3.444, 3.735]",2.0,max,81.39999999999999
2257,358,"(208.0, 2314.0]",3.446927374301676,"(3.444, 3.735]",2.0,max,88.2
2308,173,"(96.0, 208.0]",3.514450867052023,"(3.444, 3.735]",2.0,max,79.60000000000001
2313,35,"(19.999, 44.0]",3.1142857142857143,"(1.014, 3.444]",2.0,max,0.4
2343,188,"(96.0, 208.0]",3.4414893617021276,"(1.014, 3.444]",2.0,max,68.8
2356,29,"(19.999, 44.0]",3.9310344827586206,"(3.735, 4.0]",2.0,max,1.7999999999999998
2364,47,"(44.0, 96.0]",4.191489361702128,"(4.0, 4.963]",2.0,max,46.400000000000006
2413,232,"(208.0, 2314.0]",4.1594827586206895,"(4.0, 4.963]",2.0,max,55.60000000000001
2427,83,"(44.0, 96.0]",3.674698795180723,"(3.444, 3.735]",2.0,max,2.4
2432,34,"(19.999, 44.0]",3.6470588235294117,"(3.444, 3.735]",2.0,max,5.2
2444,244,"(208.0, 2314.0]",3.5368852459016393,"(3.444, 3.735]",2.0,max,71.8
2447,73,"(44.0, 96.0]",3.8767123287671232,"(3.735, 4.0]",2.0,max,66.0
2469,23,"(19.999, 44.0]",3.347826086956522,"(1.014, 3.444]",2.0,max,28.000000000000004
2478,33,"(19.999, 44.0]",3.8484848484848486,"(3.735, 4.0]",2.0,max,6.012024048096192
2481,38,"(19.999, 44.0]",3.5,"(3.444, 3.735]",2.0,max,3.0
2484,246,"(208.0, 2314.0]",3.6707317073170733,"(3.444, 3.735]",2.0,max,72.8
2515,22,"(19.999, 44.0]",3.772727272727273,"(3.735, 4.0]",2.0,max,10.8
2545,118,"(96.0, 208.0]",3.3220338983050848,"(1.014, 3.444]",2.0,max,32.2
2562,27,"(19.999, 44.0]",2.962962962962963,"(1.014, 3.444]",2.0,max,86.4
2563,120,"(96.0, 208.0]",3.775,"(3.735, 4.0]",2.0,max,80.0
2575,276,"(208.0, 2314.0]",3.0833333333333335,"(1.014, 3.444]",2.0,max,69.0
2583,20,"(19.999, 44.0]",3.7,"(3.444, 3.735]",2.0,max,1.4000000000000001
2637,521,"(208.0, 2314.0]",3.103646833013436,"(1.014, 3.444]",2.0,max,93.0
2649,49,"(44.0, 96.0]",3.7346938775510203,"(3.444, 3.735]",2.0,max,5.800000000000001
2653,100,"(96.0, 208.0]",4.08,"(4.0, 4.963]",2.0,max,47.0
2676,38,"(19.999, 44.0]",3.710526315789474,"(3.444, 3.735]",2.0,max,3.4000000000000004
2691,134,"(96.0, 208.0]",3.8208955223880596,"(3.735, 4.0]",2.0,max,12.0
2702,92,"(44.0, 96.0]",3.6847826086956523,"(3.444, 3.735]",2.0,max,60.0
2703,48,"(44.0, 96.0]",4.041666666666667,"(4.0, 4.963]",2.0,max,89.60000000000001
2710,38,"(19.999, 44.0]",2.5,"(1.014, 3.444]",2.0,max,78.60000000000001
2724,35,"(19.999, 44.0]",3.6285714285714286,"(3.444, 3.735]",2.0,max,56.39999999999999
2743,138,"(96.0, 208.0]",1.3043478260869565,"(1.014, 3.444]",2.0,max,82.19999999999999
2746,139,"(96.0, 208.0]",4.302158273381295,"(4.0, 4.963]",2.0,max,52.0
2750,178,"(96.0, 208.0]",3.4269662921348316,"(1.014, 3.444]",2.0,max,56.8
2765,102,"(96.0, 208.0]",4.137254901960785,"(4.0, 4.963]",2.0,max,26.8
2769,47,"(44.0, 96.0]",4.1063829787234045,"(4.0, 4.963]",2.0,max,3.5999999999999996
2771,178,"(96.0, 208.0]",3.6741573033707864,"(3.444, 3.735]",2.0,max,67.60000000000001
2776,875,"(208.0, 2314.0]",3.498285714285714,"(3.444, 3.735]",2.0,max,81.8
2782,54,"(44.0, 96.0]",3.9074074074074074,"(3.735, 4.0]",2.0,max,22.0
2803,171,"(96.0, 208.0]",3.888888888888889,"(3.735, 4.0]",2.0,max,78.60000000000001
2807,139,"(96.0, 208.0]",4.115107913669065,"(4.0, 4.963]",2.0,max,25.2
2850,33,"(19.999, 44.0]",3.5757575757575757,"(3.444, 3.735]",2.0,max,18.8
2865,205,"(96.0, 208.0]",3.351219512195122,"(1.014, 3.444]",2.0,max,76.8
2897,109,"(96.0, 208.0]",3.871559633027523,"(3.735, 4.0]",2.0,max,86.6
2902,146,"(96.0, 208.0]",4.089041095890411,"(4.0, 4.963]",2.0,max,74.4
2953,36,"(19.999, 44.0]",3.9444444444444446,"(3.735, 4.0]",2.0,max,2.6
2971,169,"(96.0, 208.0]",3.497041420118343,"(3.444, 3.735]",2.0,max,36.199999999999996
2982,55,"(44.0, 96.0]",4.363636363636363,"(4.0, 4.963]",2.0,max,6.613226452905812
3012,467,"(208.0, 2314.0]",3.4539614561027836,"(3.444, 3.735]",2.0,max,86.0
3034,80,"(44.0, 96.0]",3.8125,"(3.735, 4.0]",2.0,max,14.6
3037,118,"(96.0, 208.0]",4.0423728813559325,"(4.0, 4.963]",2.0,max,2.4
3053,526,"(208.0, 2314.0]",3.5076045627376424,"(3.444, 3.735]",2.0,max,78.2
3059,37,"(19.999, 44.0]",3.5675675675675675,"(3.444, 3.735]",2.0,max,76.6
3067,21,"(19.999, 44.0]",3.761904761904762,"(3.735, 4.0]",2.0,max,2.6
3078,86,"(44.0, 96.0]",3.883720930232558,"(3.735, 4.0]",2.0,max,55.2
3096,63,"(44.0, 96.0]",3.634920634920635,"(3.444, 3.735]",2.0,max,4.2
3109,300,"(208.0, 2314.0]",3.6033333333333335,"(3.444, 3.735]",2.0,max,90.4
3112,50,"(44.0, 96.0]",3.68,"(3.444, 3.735]",2.0,max,2.0
3160,71,"(44.0, 96.0]",4.140845070422535,"(4.0, 4.963]",2.0,max,46.800000000000004
3172,95,"(44.0, 96.0]",4.168421052631579,"(4.0, 4.963]",2.0,max,38.4
3190,406,"(208.0, 2314.0]",3.147783251231527,"(1.014, 3.444]",2.0,max,93.2
3192,190,"(96.0, 208.0]",3.1473684210526316,"(1.014, 3.444]",2.0,max,88.8
3223,1115,"(208.0, 2314.0]",3.7928251121076233,"(3.735, 4.0]",2.0,max,85.39999999999999
3247,84,"(44.0, 96.0]",3.5476190476190474,"(3.444, 3.735]",2.0,max,63.4
3274,21,"(19.999, 44.0]",3.4761904761904763,"(3.444, 3.735]",2.0,max,3.2
3283,41,"(19.999, 44.0]",4.2926829268292686,"(4.0, 4.963]",2.0,max,41.4
3290,20,"(19.999, 44.0]",3.75,"(3.735, 4.0]",2.0,max,28.799999999999997
3307,708,"(208.0, 2314.0]",3.189265536723164,"(1.014, 3.444]",2.0,max,6.6000000000000005
3324,26,"(19.999, 44.0]",2.4615384615384617,"(1.014, 3.444]",2.0,max,27.400000000000002
3340,151,"(96.0, 208.0]",3.9602649006622515,"(3.735, 4.0]",2.0,max,3.5999999999999996
3379,453,"(208.0, 2314.0]",3.752759381898455,"(3.735, 4.0]",2.0,max,87.0
3412,127,"(96.0, 208.0]",4.110236220472441,"(4.0, 4.963]",2.0,max,44.0
3432,88,"(44.0, 96.0]",3.022727272727273,"(1.014, 3.444]",2.0,max,68.0
3458,29,"(19.999, 44.0]",3.793103448275862,"(3.735, 4.0]",2.0,max,25.2
3460,37,"(19.999, 44.0]",4.702702702702703,"(4.0, 4.963]",2.0,max,71.39999999999999
3465,37,"(19.999, 44.0]",4.162162162162162,"(4.0, 4.963]",2.0,max,8.200000000000001
3501,33,"(19.999, 44.0]",4.393939393939394,"(4.0, 4.963]",2.0,max,27.200000000000003
3512,311,"(208.0, 2314.0]",3.4083601286173635,"(1.014, 3.444]",2.0,max,75.2
3561,683,"(208.0, 2314.0]",3.38506588579795,"(1.014, 3.444]",2.0,max,86.2
3568,437,"(208.0, 2314.0]",2.9016018306636155,"(1.014, 3.444]",2.0,max,67.60000000000001
3585,163,"(96.0, 208.0]",3.361963190184049,"(1.014, 3.444]",2.0,max,10.8
3609,696,"(208.0, 2314.0]",2.3333333333333335,"(1.014, 3.444]",2.0,max,38.4
3620,379,"(208.0, 2314.0]",3.113456464379947,"(1.014, 3.444]",2.0,max,68.0
3624,202,"(96.0, 208.0]",3.282178217821782,"(1.014, 3.444]",2.0,max,81.2
3633,23,"(19.999, 44.0]",3.0869565217391304,"(1.014, 3.444]",2.0,max,7.199999999999999
3651,289,"(208.0, 2314.0]",3.4290657439446366,"(1.014, 3.444]",2.0,max,85.0
3653,282,"(208.0, 2314.0]",3.3085106382978724,"(1.014, 3.444]",2.0,max,76.0
3689,401,"(208.0, 2314.0]",2.9301745635910224,"(1.014, 3.444]",2.0,max,93.4
3695,150,"(96.0, 208.0]",3.94,"(3.735, 4.0]",2.0,max,79.60000000000001
3705,78,"(44.0, 96.0]",4.115384615384615,"(4.0, 4.963]",2.0,max,5.2
3706,51,"(44.0, 96.0]",3.823529411764706,"(3.735, 4.0]",2.0,max,40.0
3718,36,"(19.999, 44.0]",3.8055555555555554,"(3.735, 4.0]",2.0,max,14.000000000000002
3735,125,"(96.0, 208.0]",3.568,"(3.444, 3.735]",2.0,max,74.2
3769,266,"(208.0, 2314.0]",4.003759398496241,"(4.0, 4.963]",2.0,max,60.4
3774,93,"(44.0, 96.0]",3.806451612903226,"(3.735, 4.0]",2.0,max,64.2
3785,63,"(44.0, 96.0]",4.031746031746032,"(4.0, 4.963]",2.0,max,34.599999999999994
3815,318,"(208.0, 2314.0]",3.9371069182389937,"(3.735, 4.0]",2.0,max,51.2
3832,312,"(208.0, 2314.0]",3.6698717948717947,"(3.444, 3.735]",2.0,max,64.60000000000001
3888,133,"(96.0, 208.0]",4.293233082706767,"(4.0, 4.963]",2.0,max,88.4
3939,492,"(208.0, 2314.0]",3.680894308943089,"(3.444, 3.735]",2.0,max,66.0
3952,234,"(208.0, 2314.0]",3.6153846153846154,"(3.444, 3.735]",2.0,max,80.60000000000001
3966,446,"(208.0, 2314.0]",2.7219730941704037,"(1.014, 3.444]",2.0,max,91.4
3968,20,"(19.999, 44.0]",3.5,"(3.444, 3.735]",2.0,max,6.6000000000000005
4064,21,"(19.999, 44.0]",4.190476190476191,"(4.0, 4.963]",2.0,max,1.7999999999999998
4104,64,"(44.0, 96.0]",2.734375,"(1.014, 3.444]",2.0,max,80.80000000000001
4135,39,"(19.999, 44.0]",4.512820512820513,"(4.0, 4.963]",2.0,max,9.0
4154,62,"(44.0, 96.0]",3.596774193548387,"(3.444, 3.735]",2.0,max,4.2
4177,20,"(19.999, 44.0]",3.75,"(3.735, 4.0]",2.0,max,17.2
4185,640,"(208.0, 2314.0]",2.8328125,"(1.014, 3.444]",2.0,max,82.39999999999999
4229,21,"(19.999, 44.0]",3.9523809523809526,"(3.735, 4.0]",2.0,max,1.6
4252,338,"(208.0, 2314.0]",3.4171597633136095,"(1.014, 3.444]",2.0,max,88.2
4253,24,"(19.999, 44.0]",4.416666666666667,"(4.0, 4.963]",2.0,max,33.2
4259,324,"(208.0, 2314.0]",3.1450617283950617,"(1.014, 3.444]",2.0,max,84.39999999999999
4269,24,"(19.999, 44.0]",3.4583333333333335,"(3.444, 3.735]",2.0,max,65.0
4275,82,"(44.0, 96.0]",3.7804878048780486,"(3.735, 4.0]",2.0,max,80.0
4312,96,"(44.0, 96.0]",4.083333333333333,"(4.0, 4.963]",2.0,max,45.2
4315,39,"(19.999, 44.0]",3.4871794871794872,"(3.444, 3.735]",2.0,max,34.4
4318,51,"(44.0, 96.0]",3.8627450980392157,"(3.735, 4.0]",2.0,max,25.8
4319,81,"(44.0, 96.0]",4.2592592592592595,"(4.0, 4.963]",2.0,max,57.599999999999994
4354,51,"(44.0, 96.0]",3.4901960784313726,"(3.444, 3.735]",2.0,max,12.0
4356,43,"(19.999, 44.0]",4.209302325581396,"(4.0, 4.963]",2.0,max,2.8000000000000003
4416,110,"(96.0, 208.0]",3.7181818181818183,"(3.444, 3.735]",2.0,max,57.8
4419,50,"(44.0, 96.0]",3.96,"(3.735, 4.0]",2.0,max,17.8
4422,42,"(19.999, 44.0]",4.214285714285714,"(4.0, 4.963]",2.0,max,64.60000000000001
